Time,The 1th agent_x,The 1th agent_y,The 2th agent_x,The 2th agent_y,The 3th agent_x,The 3th agent_y,The 4th agent_x,The 4th agent_y,The 5th agent_x,The 5th agent_y,The 6th agent_x,The 6th agent_y,The 7th agent_x,The 7th agent_y,The 8th agent_x,The 8th agent_y,The 9th agent_x,The 9th agent_y,The 10th agent_x,The 10th agent_y,The 11th agent_x,The 11th agent_y,The 12th agent_x,The 12th agent_y,The 13th agent_x,The 13th agent_y
54,-4.484292283904716,4.46025645968477,-0.006439971116504999,2.4976016833192425,4.407593448206871,4.512108725263145,-3.4977183401592655,-0.04895309735446351,-1.259169756038818,0.04491460775026029,2.224091887599697,0.011370818855610134,-4.530872609420784,-4.3773650827382005,0.03576283458607128,-2.4842400982987614,4.4284919987228095,-4.479963438757279,-5.917036445085377,0.15855229551507066,5.523749387929231,0.06954667959436651,-0.2533019868430502,-5.609523729530195,-0.1854537594677654,5.602798472035607
55,-4.494194408385112,4.469147128165036,-0.004199247700509819,2.5028589921487496,4.4177124301806385,4.5208574159217045,-3.512335998327107,-0.05131510566639263,-1.2789582585262094,0.04592298296047962,2.227383411022793,0.011246639340210704,-4.5381029216661055,-4.3884189581427,0.039268641851056045,-2.489111479373226,4.438407546429058,-4.489064331962677,-5.918776632047071,0.15616051699860078,5.518253784223464,0.06889034897602651,-0.248123133455484,-5.605554054335041,-0.18309112972259087,5.5993636907032895
56,-4.502286525198585,4.479482489837789,-0.0014094159605275304,2.5067371624979047,4.425969751448534,4.531269358888148,-3.527515591517656,-0.05221836356657313,-1.2997769340322756,0.04662832274461129,2.2307350754562782,0.011369642257684146,-4.54707556438187,-4.397864627637235,0.04217147253558699,-2.4938095261238575,4.446803468807121,-4.4991203336131615,-5.920574500893763,0.15790368032954943,5.512861667602451,0.06881029674690714,-0.24630735830579462,-5.601532393778646,-0.18105524765386713,5.595264481522257
57,-4.510915439246705,4.489627509098417,0.0015478467114711156,2.510368675447569,4.435397228189037,4.541208292013189,-3.5428852128562216,-0.05301826240224505,-1.3206527701852893,0.04708770322844599,2.233890607941094,0.011646342300573655,-4.556267356042767,-4.4073439376429295,0.04516063508230934,-2.497923319727236,4.457099904045647,-4.507426215154885,-5.922503064183406,0.15936471464332724,5.507184917072585,0.06996580457925458,-0.24277685661174628,-5.597151934279325,-0.1786446082409076,5.590501702127174
58,-4.52109297897514,4.498636534865285,0.003096005797269087,2.515461584533838,4.445949975549003,4.550061060982991,-3.5581531439110976,-0.05459247099999199,-1.3409002961703989,0.04778242295548093,2.2363722258196033,0.011916354740997805,-4.56390641131191,-4.418067751395485,0.04729863778010946,-2.5002969708911835,4.466277931482722,-4.5166827003919146,-5.9245464704881385,0.15757477629998204,5.500807406105346,0.06895064835815091,-0.2386704375889791,-5.592280890126266,-0.1765373015811526,5.586307767167756
59,-4.529231645768759,4.509702696128368,0.004122803272082703,2.5201446496055917,4.454631022672365,4.561057567486047,-3.5738145116242763,-0.05422020389304821,-1.3619237499856935,0.04788790066320802,2.2383103135003837,0.012124358185252756,-4.574030962582777,-4.42709754644843,0.048235039264926616,-2.50267155800294,4.47505617911321,-4.526699081500102,-5.926555669995653,0.16065069212451089,5.4935259203976345,0.06983410510317907,-0.23766361709618233,-5.587100442317007,-0.17417405341433354,5.582306623906959
60,-4.537802114079322,4.520115447044173,0.005294797230647139,2.5246589326755378,4.464441364259056,4.570410173659835,-3.588695167982149,-0.05458804078469787,-1.3814303011136133,0.0477433599691189,2.2408601117744777,0.012222335796547737,-4.582711820943533,-4.437175896001451,0.04942299877145146,-2.5053231197453356,4.485224577798652,-4.534827154810688,-5.928536220102907,0.1617735212582211,5.487348395038179,0.07074790390697779,-0.23339086715709365,-5.582373478111642,-0.17113163164875048,5.578373165716613
61,-4.5475107666494985,4.529683730067495,0.006047936069220994,2.529549286193085,4.474057768775329,4.579869593380756,-3.6023194968665146,-0.05575239132920356,-1.3979982216342943,0.04788618166768437,2.24454313973163,0.012018685435890398,-4.590802578042266,-4.447886608375891,0.04973309973496252,-2.5079212310438175,4.493189547866767,-4.544675336455578,-5.930550087594765,0.16114693591350115,5.482195224024859,0.06968603631162348,-0.23053238944820356,-5.5776357641516014,-0.1695565782274077,5.574409874438112
62,-4.5566996928421934,4.540050326612972,0.005729445256043536,2.5340063212989885,4.482205219625592,4.590864096859025,-3.615242331905136,-0.05585558688939603,-1.4149064542794119,0.04790639986118723,2.2476414351740472,0.011708731547029203,-4.600859388062872,-4.457109558250802,0.049780591420417714,-2.5106141689330164,4.502040639240401,-4.554767499015065,-5.932211858765001,0.1633820849051649,5.476147992028965,0.07071583213924235,-0.22932389365225958,-5.572645162881956,-0.16872797803822115,5.570419956960161
63,-4.566727105313524,4.548102646893968,0.00795500869842645,2.539366795765099,4.4920339016197195,4.5997884473465955,-3.625894191936997,-0.058084187607768074,-1.4297850282676428,0.04943660190094952,2.2499947327037826,0.010943666466523791,-4.608267745440912,-4.467680451079484,0.05052403433884032,-2.5128626474382125,4.511632851146582,-4.562867190402845,-5.933289683462773,0.16119722813675974,5.469932067415958,0.07142559837855368,-0.2249376187896923,-5.56790969884521,-0.16819532413442825,5.567120036608415
64,-4.576306672774107,4.558083726202016,0.011099384626953823,2.545020443504971,4.501853078978616,4.610284456232124,-3.6367717426131194,-0.05857892675819465,-1.4451240169831505,0.050800318685061546,2.2527673254610274,0.009917729295884017,-4.617238898198848,-4.478451275730003,0.050353955350420095,-2.515225406414559,4.519956577533179,-4.573115018809519,-5.93428601083179,0.16093818039649654,5.463482895018411,0.07128870367462373,-0.22314547304492707,-5.562762909525685,-0.16734635643328172,5.563646148526452
65,-4.584924864531409,4.569816404132296,0.01297511668351046,2.548251366507991,4.511341011513285,4.621205306765687,-3.6470766024545744,-0.05580550097936794,-1.4608178136253998,0.05026425829528543,2.256556875214352,0.008841373355877095,-4.627933903839172,-4.48771751189066,0.05028900840301262,-2.517989110072468,4.530097213587985,-4.582568134449818,-5.935046760283182,0.16361158397057704,5.457709832066648,0.07268611992412156,-0.22162554325246922,-5.557565090270083,-0.16517982682918222,5.55928965477462
