Time,The 1th agent_x,The 1th agent_y,The 2th agent_x,The 2th agent_y,The 3th agent_x,The 3th agent_y,The 4th agent_x,The 4th agent_y,The 5th agent_x,The 5th agent_y,The 6th agent_x,The 6th agent_y,The 7th agent_x,The 7th agent_y,The 8th agent_x,The 8th agent_y,The 9th agent_x,The 9th agent_y,The 10th agent_x,The 10th agent_y,The 11th agent_x,The 11th agent_y,The 12th agent_x,The 12th agent_y,The 13th agent_x,The 13th agent_y
55,-3.7614015144544957,3.6975354825177864,-0.08645760444334724,2.289323365948527,3.8241302691547108,3.887240884993972,-3.5400856311389024,-0.027657774661940464,-1.2863591912778078,0.05365921750266127,2.0195467410128494,0.016818020989965272,-3.7495943419988285,-3.6033677763675986,-0.03650305522401312,-2.2894568676789326,3.864504665592713,-3.879235375863462,-5.71972833231034,0.1705052167793741,5.404768108854656,0.09216276270808227,-0.30052863126258544,-5.4694726604521335,-0.23065390056453516,5.462567996852862
56,-3.7942531490175826,3.7354440299553517,-0.08259629366859009,2.2943515255902285,3.8554852289205273,3.92565309523314,-3.5581848294792233,-0.02735170607311407,-1.3101862405751474,0.05425731021758085,2.0226492049766733,0.017190065929841035,-3.78648515444805,-3.637842031803045,-0.03220797043955531,-2.2964142274977815,3.8966183837968518,-3.9171648512637685,-5.723076549917656,0.17035059664475805,5.4018563378138165,0.09259227377211005,-0.3007847422748932,-5.467360319872813,-0.23105590656408467,5.461338623236421
57,-3.8283808688531575,3.7728789255560478,-0.07881806399488485,2.2996904685908235,3.890234991462128,3.9629409024459785,-3.5767411992162,-0.026909036945075803,-1.3337366392287326,0.05402078965195497,2.025703606108365,0.01729609324777928,-3.824061929954631,-3.672664209466847,-0.028574321992432185,-2.3013050401584922,3.9342163377709967,-3.950839578046693,-5.726378176613798,0.17019153370893003,5.398311576031607,0.0932947002784804,-0.3012151322360848,-5.465292600369507,-0.23157030333106335,5.457769808968869
58,-3.8657782640138247,3.807231308135713,-0.0766480647425517,2.3075568077599615,3.9278030177698664,3.9969960171648555,-3.5951191370161486,-0.026369409249663356,-1.3566648495248013,0.05305023977724787,2.0287825525418595,0.017600778806005985,-3.8572636647711054,-3.7100645362056306,-0.026713208130498777,-2.303255235990389,3.9693577929328145,-3.987633595158706,-5.729564848708165,0.16977194496212836,5.392177883764577,0.09432394361399422,-0.3013473550409025,-5.463037588584964,-0.23213631561608533,5.454246362977116
59,-3.8978762528105793,3.8468308887185914,-0.07524017013490278,2.315670265340045,3.9606740491643206,4.036604535503156,-3.6140042799425025,-0.02580764250194992,-1.380689878751923,0.05139211536483089,2.0319645533029846,0.017703737735072816,-3.8971393199356497,-3.743533702795061,-0.025666345237042962,-2.304908181454985,4.003471548314378,-4.0270492409219525,-5.732671866910692,0.16923790724055074,5.3828943504596465,0.09612431794805798,-0.30150156783654813,-5.460591745292761,-0.2325723596762285,5.4511120221680835
60,-3.931297460698877,3.88481028057499,-0.07360834942816528,2.322683496141242,3.996425726457803,4.072130661059213,-3.63218839782134,-0.025229817390188307,-1.4025309320003867,0.049536344993309854,2.035130929923647,0.017644336157676757,-3.9330694298589246,-3.7794613722172614,-0.02506031252728788,-2.306329716034934,4.041311580489977,-4.0609688356913525,-5.735634787338543,0.16886872672388642,5.376935091538176,0.09725005964948065,-0.3012753578862315,-5.459035015682252,-0.23285448483878438,5.448526145444847
61,-3.967708743329146,3.9208952456880364,-0.07228757966331033,2.3293447540605996,4.032210222110413,4.1084116275712645,-3.650070362691255,-0.024757610854778858,-1.419924416544057,0.048113723183874434,2.0383032296093053,0.01722551230638267,-3.967335063347624,-3.8170309099637563,-0.024730070219967083,-2.307695534504823,4.073237687961027,-4.099096135676871,-5.738581140683835,0.16853953797919966,5.373817032659323,0.09796521254126826,-0.3010361770644193,-5.457358581108155,-0.23343183620484462,5.446073610119184
62,-4.002540848859127,3.9585416218267016,-0.07234395568306992,2.335792550551688,4.064214226049394,4.148815581916869,-3.6662398215893353,-0.02394920929683459,-1.438738872360342,0.046993510522664365,2.0416316532131384,0.01665587996216307,-4.006807196657337,-3.851304994597992,-0.02469375886130528,-2.3090694450096247,4.107887168362443,-4.138682037784007,-5.741650665726891,0.16865154233423776,5.367747640520833,0.09918238428759986,-0.3008545346991266,-5.455325560415981,-0.2338342564769424,5.443642391450626
63,-4.039459955272321,3.990338103281309,-0.06932925961647284,2.3433475000639885,4.099263585383623,4.182209052235789,-3.6784221587111223,-0.023959700416407645,-1.4563197805208588,0.046058584039928074,2.0447603459205617,0.016197319090080587,-4.0377460881098965,-3.88778318595354,-0.024920195180370062,-2.3103306310560705,4.143840171099722,-4.171944311567723,-5.744458534667111,0.1682900929682046,5.360374472897723,0.10062652072286628,-0.30106661583423044,-5.452458537955813,-0.2343456229716239,5.441490444695436
64,-4.076235207995996,4.027902211327473,-0.06518444767901271,2.35140683102061,4.134632582707287,4.220702749550414,-3.690903797691327,-0.022898637330715094,-1.4744808263048614,0.04489219013202732,2.048170274014236,0.01564773943682224,-4.0739129854847596,-3.9262676693133263,-0.025283376453978563,-2.3116760502311235,4.176906281747234,-4.211479945693175,-5.747435784158451,0.16793050167684592,5.352440615023484,0.10185382150012066,-0.30159048749817735,-5.449475265238458,-0.2347626586664309,5.43942049547235
65,-4.110511315973755,4.069749668060007,-0.06304758056602665,2.354675585280321,4.170448306252311,4.2618508059707025,-3.702299079519619,-0.02011954322101461,-1.4931224648553911,0.04366399805423522,2.0518430745025626,0.01473507701330269,-4.1150437141906275,-3.961716659653852,-0.025787103813260534,-2.313061283215628,4.215850010458371,-4.248951563797182,-5.750581000623918,0.16775197890048982,5.347151918701264,0.10242013438347407,-0.3021651564427754,-5.446430049698603,-0.23500470009777596,5.438075554421673
